Datetime,1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
2021-07-01 14:00:00+02:00,84981,49536,43376,98120,360941,117563,503869,725220,577101,76521
2021-07-01 15:00:00+02:00,128966,46819,64179,103275,280558,112859,919831,487908,441337,88182
2021-07-01 16:00:00+02:00,179876,85103,23791,116549,442592,162234,783101,839625,1231445,120209
2021-07-01 17:00:00+02:00,124498,63548,6867,114868,275751,152578,502423,829761,1046405,80560
2021-07-02 09:00:00+02:00,28190,18771,7754,35230,264011,45834,141820,242817,361539,26257
2021-07-02 10:00:00+02:00,42409,54249,20628,127034,470906,121689,415079,618417,1147814,54796
2021-07-02 11:00:00+02:00,45232,41804,4621,96944,208496,85606,284948,399013,766056,41973
2021-07-02 12:00:00+02:00,36508,26850,12087,60833,167694,64714,238116,668466,457985,33194
2021-07-02 13:00:00+02:00,91650,39203,5689,68595,230809,103152,264215,1094012,434355,52802
2021-07-02 14:00:00+02:00,69086,32713,9058,42305,216546,81640,534062,351196,300426,40677
2021-07-02 15:00:00+02:00,136172,35740,23360,61652,345996,116758,1223765,1167099,556717,69952
2021-07-02 16:00:00+02:00,161789,41145,24186,65411,261677,114825,1094339,911485,657537,71960
2021-07-02 17:00:00+02:00,113694,42583,13673,85530,263028,120635,1029729,481083,914549,79023
2021-07-05 09:00:00+02:00,21156,17936,5974,33482,77530,30497,80001,280781,141199,23153
2021-07-05 10:00:00+02:00,93606,38469,3982,74672,264488,91222,562352,714020,478088,31147
2021-07-05 11:00:00+02:00,126469,29433,19006,52758,198467,59540,506805,500077,432480,50534
2021-07-05 12:00:00+02:00,155756,23515,11416,37612,135261,35965,523016,476029,524238,67837
2021-07-05 13:00:00+02:00,52681,38665,6462,64002,183873,60366,520921,343707,489578,84079
2021-07-05 14:00:00+02:00,44793,28763,15333,67754,126313,52683,574545,318989,260842,53105
2021-07-05 15:00:00+02:00,60869,34792,12130,59506,165167,77402,376928,676754,357554,45315
2021-07-05 16:00:00+02:00,63502,20643,8128,60342,118084,57333,495271,468087,578600,65439
2021-07-05 17:00:00+02:00,74129,45318,12327,48184,151351,69192,497481,433426,599754,65050
2021-07-06 09:00:00+02:00,76104,18935,3456,39157,141767,53150,333127,352903,298598,117243
2021-07-06 10:00:00+02:00,44222,51078,7909,92057,243748,226396,486356,865590,905183,138490
2021-07-06 11:00:00+02:00,44557,60435,12905,90508,150854,154552,469181,408383,496258,68118
2021-07-06 12:00:00+02:00,19694,39759,9109,57625,179896,175393,1360331,427497,461449,52060
2021-07-06 13:00:00+02:00,55630,17874,9884,35745,296771,163562,647740,287063,435218,38006
2021-07-06 14:00:00+02:00,45889,35804,9935,65623,190938,125921,630468,351618,478966,45305
2021-07-06 15:00:00+02:00,96351,46451,13455,71382,232541,172961,520984,615807,716780,59255
2021-07-06 16:00:00+02:00,175944,88927,21366,199049,844098,386262,2477357,1534429,683969,105093
2021-07-06 17:00:00+02:00,176758,68939,22075,211447,712198,383367,1522309,1243086,575787,95805
2021-07-07 09:00:00+02:00,264684,86090,8321,144627,473807,313739,94853,1318188,1411036,646712
2021-07-07 10:00:00+02:00,115300,78834,17567,130394,315666,213201,696989,834575,2055362,212253
2021-07-07 11:00:00+02:00,50710,57842,25540,70055,255094,161980,464471,590712,1184550,76850
2021-07-07 12:00:00+02:00,92693,164392,18804,120775,282609,292277,581748,444516,946349,116576
2021-07-07 13:00:00+02:00,49864,35568,20258,47591,83285,146020,262785,380596,611406,69876
2021-07-07 14:00:00+02:00,48497,42794,16110,59401,155305,174363,517713,402869,1202964,72169
2021-07-07 15:00:00+02:00,98754,88457,14971,91697,187530,152434,1380469,935383,1232215,132646
2021-07-07 16:00:00+02:00,131012,87112,24295,89057,250767,225663,2205009,1670446,1390351,152768
2021-07-07 17:00:00+02:00,99435,81753,28608,66699,276119,237857,1434945,1355547,1449620,204851
2021-07-08 09:00:00+02:00,57260,39199,11231,139500,320785,94163,514331,683756,440919,60779
2021-07-08 10:00:00+02:00,245371,63562,6392,522492,563790,254787,1272666,1522122,1209779,125412
2021-07-08 11:00:00+02:00,68620,62592,56745,227991,275260,249940,852692,1850681,763956,85979
2021-07-08 12:00:00+02:00,97023,65956,24280,367881,576471,207190,834646,1523994,648166,181521
2021-07-08 13:00:00+02:00,89920,54390,29355,110448,483865,123749,646867,1116975,716982,120702
2021-07-08 14:00:00+02:00,81060,60020,31072,132158,431053,169262,885500,1366405,1004133,118894
2021-07-08 15:00:00+02:00,115460,71000,42539,170795,397267,205417,806591,1382909,1082423,117328
2021-07-08 16:00:00+02:00,189369,114473,42850,239622,594509,335849,1200764,1925390,1092130,160571
2021-07-08 17:00:00+02:00,188813,95077,36187,145352,458960,371331,992998,1530818,859358,141857
2021-07-09 09:00:00+02:00,66041,26288,15519,53249,141939,104904,383962,356786,190036,33182
2021-07-09 10:00:00+02:00,68385,54068,21629,135975,316100,134629,608476,733671,379328,78685
2021-07-09 11:00:00+02:00,136076,71555,29822,197131,477790,150093,542297,1253439,616569,57360
2021-07-09 12:00:00+02:00,115594,66195,13687,108734,352682,112758,677883,831895,854809,33611
2021-07-09 13:00:00+02:00,124202,30560,4720,86073,310755,92333,505032,837407,435923,35333
2021-07-09 14:00:00+02:00,143254,33721,9381,109832,287013,158119,457213,1236075,384720,86522
2021-07-09 15:00:00+02:00,157767,64522,8461,111096,416081,369603,811617,853456,809206,90698
2021-07-09 16:00:00+02:00,538255,67196,14395,208746,2092621,261931,1036680,1230091,817850,100545
2021-07-09 17:00:00+02:00,161182,60251,22975,133004,1068244,295356,799247,1100477,715599,67015
2021-07-12 09:00:00+02:00,47360,18327,3571,32546,338022,70944,491616,364705,507642,28182
2021-07-12 10:00:00+02:00,130993,34252,9774,89811,634836,134664,604850,1346672,712877,73223
2021-07-12 11:00:00+02:00,93293,42101,30008,48135,492134,108658,548185,879373,537014,59617
2021-07-12 12:00:00+02:00,83643,43853,15916,68578,495504,90066,489077,563250,399761,65908
2021-07-12 13:00:00+02:00,79550,18390,5817,44654,440577,76003,330740,593236,269189,39151
2021-07-12 14:00:00+02:00,603689,20235,18432,59685,362143,136688,305483,579868,358048,43077
2021-07-12 15:00:00+02:00,174607,43441,20676,99160,387856,147932,487248,1360603,559594,124214
2021-07-12 16:00:00+02:00,223561,52731,28866,182326,545816,237491,681458,2018939,698746,96994
2021-07-12 17:00:00+02:00,157739,44086,21612,101236,504251,188236,357385,1024363,775940,42161
2021-07-13 09:00:00+02:00,88561,13240,8520,28775,127826,33279,163240,259196,191752,91801
2021-07-13 10:00:00+02:00,172541,27507,21134,60188,319262,80385,313601,730596,730028,216385
2021-07-13 11:00:00+02:00,138594,22811,18636,59358,329313,64787,319922,1066497,354292,101844
2021-07-13 12:00:00+02:00,82777,26176,18406,44858,203569,64440,256898,1439911,199316,61583
2021-07-13 13:00:00+02:00,91542,14496,8494,30518,167094,80489,407976,1130255,348360,73927
2021-07-13 14:00:00+02:00,79056,29713,9452,85348,378133,107264,804262,489520,534597,44894
2021-07-13 15:00:00+02:00,132099,37928,8398,146736,391739,101453,783393,587680,577054,45962
2021-07-13 16:00:00+02:00,178239,60763,20160,62447,567685,122267,810907,806394,407698,59009
2021-07-13 17:00:00+02:00,178515,44617,17904,65180,375381,163137,812719,667012,357670,47442
2021-07-14 09:00:00+02:00,48343,13991,15585,26529,86303,50252,410118,633305,157853,35898
2021-07-14 10:00:00+02:00,114834,27097,14200,80099,235158,110521,763035,606678,446494,75987
2021-07-14 11:00:00+02:00,94631,34122,12830,38850,167662,139842,387306,462234,268156,31944
2021-07-14 12:00:00+02:00,53826,64573,9761,59600,184912,109329,250608,348068,315271,46265
2021-07-14 13:00:00+02:00,59193,45477,10134,49603,126909,118975,302885,425916,429816,53429
2021-07-14 14:00:00+02:00,67067,37821,10115,52166,128957,46950,334675,577838,235007,121906
2021-07-14 15:00:00+02:00,91962,41419,18211,84169,226977,78513,501924,761090,283040,107727
2021-07-14 16:00:00+02:00,92090,83112,16441,71861,293176,89981,635117,798012,574534,78471
2021-07-14 17:00:00+02:00,67008,49826,11869,83340,387582,139428,477482,998989,1358210,84864
2021-07-15 09:00:00+02:00,58702,13510,13574,49638,126622,70511,282539,544539,1265562,39085
2021-07-15 10:00:00+02:00,60283,42314,23382,94361,261375,143764,637121,893691,3932793,72212
2021-07-15 11:00:00+02:00,43476,40453,14427,62446,159045,95398,731265,565482,2511455,85790
2021-07-15 12:00:00+02:00,77751,47030,20141,89931,203055,78706,626437,524999,1288822,50427
2021-07-15 13:00:00+02:00,81700,34707,5842,70707,221233,117866,734225,467994,804923,30080
2021-07-15 14:00:00+02:00,72310,32383,12353,43223,123950,97327,330910,476555,1110698,17981
2021-07-15 15:00:00+02:00,86335,46252,18573,57417,243784,117965,1001211,678431,1211285,44444
2021-07-15 16:00:00+02:00,131080,70035,16697,77808,297561,200367,1036537,620575,1690370,67767
2021-07-15 17:00:00+02:00,106460,89978,19010,91810,369451,163460,1038758,920875,1167244,64595
2021-07-16 09:00:00+02:00,27570,20505,15722,81733,136648,37851,285430,899642,457556,15078
2021-07-16 10:00:00+02:00,75908,45079,9540,121712,208963,66024,523806,1155620,618782,15894
2021-07-16 11:00:00+02:00,57555,66805,53120,140879,335131,165355,413983,1144668,416916,63182
2021-07-16 12:00:00+02:00,70999,80763,24315,156423,519072,195100,565362,1028044,1006553,66657
2021-07-16 13:00:00+02:00,166527,110432,25328,158552,540563,206217,360647,1419140,1231084,78398
2021-07-16 14:00:00+02:00,109069,69996,5376,42416,143570,66138,324714,477270,440086,34059
2021-07-16 15:00:00+02:00,99878,66645,8519,73137,221544,79957,740131,565142,636133,94575
2021-07-16 16:00:00+02:00,195446,91205,18763,237059,644531,238408,1540125,1321180,953491,144358
2021-07-16 17:00:00+02:00,92421,90797,12135,168723,388983,182394,762725,1228762,913276,88064
2021-07-19 09:00:00+02:00,52890,25067,17860,109588,270299,109907,636555,645054,293149,48234
2021-07-19 10:00:00+02:00,151051,122224,68011,237380,627375,230414,878857,1770164,1208721,98561
2021-07-19 11:00:00+02:00,131367,94783,52251,208332,574155,299001,689789,1686418,871724,58144
2021-07-19 12:00:00+02:00,121214,40858,38163,120883,387914,150719,501626,969951,589580,43469
2021-07-19 13:00:00+02:00,99497,62241,23213,219849,555705,140620,567662,2056044,626113,45624
2021-07-19 14:00:00+02:00,111003,78287,28351,302895,848061,184536,640787,1950508,1464746,88363
2021-07-19 15:00:00+02:00,127620,77466,51617,246575,749660,181216,1301730,1702102,1252912,71303
2021-07-19 16:00:00+02:00,280623,132122,56742,369576,841161,422518,1829672,4236730,1384732,188230
2021-07-19 17:00:00+02:00,149970,86173,52401,243672,606105,313661,1353142,3028863,1134371,123783
2021-07-20 09:00:00+02:00,64770,30233,8036,80235,280566,95193,859700,739137,478418,49870
2021-07-20 10:00:00+02:00,88352,58615,24170,170728,324168,145769,415547,1528901,793040,80431
2021-07-20 11:00:00+02:00,69985,42601,20695,137268,342196,136064,394658,1012781,834829,71900
2021-07-20 12:00:00+02:00,71784,34349,36444,122439,551938,150465,602577,904524,417436,59378
2021-07-20 13:00:00+02:00,67579,29464,18017,79544,359971,110205,299156,726170,548849,35666
2021-07-20 14:00:00+02:00,60676,37030,16466,85760,298081,120527,428039,880588,304825,51137
2021-07-20 15:00:00+02:00,99346,76120,50367,147435,580059,205607,664687,1110731,453499,83434
2021-07-20 16:00:00+02:00,142655,114087,35595,161635,819903,346080,767608,1703827,501997,112033
2021-07-20 17:00:00+02:00,110613,93333,25676,114578,398589,171795,1375294,1350928,472388,92667
2021-07-21 09:00:00+02:00,42082,18692,16846,47878,107183,132087,171233,407094,271670,25890
2021-07-21 10:00:00+02:00,99439,55382,37786,169670,534940,185416,780908,1386144,496273,103161
2021-07-21 11:00:00+02:00,52104,46642,11168,118967,412799,128275,703162,889606,551529,74227
2021-07-21 12:00:00+02:00,47883,38176,10144,103241,306730,76858,380049,776561,534013,44625
2021-07-21 13:00:00+02:00,46766,38708,6316,103248,272915,67981,540481,681932,416841,41993
2021-07-21 14:00:00+02:00,70506,30154,9824,120205,297302,105074,299706,818584,765523,130775
2021-07-21 15:00:00+02:00,83912,64884,17920,165588,488650,225694,466188,988026,1030572,100757
2021-07-21 16:00:00+02:00,83518,93588,23298,183545,680276,173256,1066166,1302465,1341950,82359
2021-07-21 17:00:00+02:00,87701,57419,16547,121637,401232,149713,672373,1217591,968710,87447
2021-07-22 09:00:00+02:00,27340,16739,3808,84821,142737,72951,222297,446273,457290,33454
2021-07-22 10:00:00+02:00,66176,45054,28966,109751,193216,109995,640381,907898,556130,57997
2021-07-22 11:00:00+02:00,38337,35286,17078,53002,145707,108414,349473,449364,432990,91987
2021-07-22 12:00:00+02:00,40315,31637,6663,57856,176871,76611,324869,503446,729070,44419
2021-07-22 13:00:00+02:00,67837,24416,4799,69609,225392,95169,582759,651223,644624,29622
2021-07-22 14:00:00+02:00,71746,24211,15016,58556,124794,95076,933397,843769,591337,48549
2021-07-22 15:00:00+02:00,61263,46868,14366,108951,249559,118002,1252710,1239206,1186916,106920
2021-07-22 16:00:00+02:00,55360,51315,21670,91065,220527,117903,1868439,1795570,838390,78735
2021-07-22 17:00:00+02:00,65563,57294,14917,55821,166898,85915,816893,1405914,793299,54214
2021-07-23 09:00:00+02:00,90215,13553,38360,34150,82602,62150,181137,351326,253099,29030
2021-07-23 10:00:00+02:00,65546,30777,32564,57082,207470,147130,637886,1157282,456213,37431
2021-07-23 11:00:00+02:00,46891,43699,38802,68731,223281,77898,375782,677714,247546,33727
2021-07-23 12:00:00+02:00,50282,30904,36347,62597,245780,84943,330929,671654,432770,28183
2021-07-23 13:00:00+02:00,106709,56870,19349,118938,333978,129206,405151,1323157,934771,92132
2021-07-23 14:00:00+02:00,52962,28126,9887,41596,170674,75537,598793,462960,290456,54646
2021-07-23 15:00:00+02:00,43087,47603,14206,91951,244451,100815,1169806,672410,575862,65834
2021-07-23 16:00:00+02:00,51446,50660,24805,109923,219542,150944,788947,864536,1020476,67461
2021-07-23 17:00:00+02:00,64299,56206,14178,73251,235400,117060,447328,1032689,1357567,42917
2021-07-26 09:00:00+02:00,26904,21274,6038,38214,106464,106527,332454,321549,214927,16784
2021-07-26 10:00:00+02:00,45392,40632,6897,86471,247287,118091,836758,560249,409205,61257
2021-07-26 11:00:00+02:00,43824,29716,8980,43339,128975,131735,501744,366414,304848,25798
2021-07-26 12:00:00+02:00,44036,23589,9650,52416,184323,123451,384486,451963,316765,21573
2021-07-26 13:00:00+02:00,57177,24244,9107,47688,203947,37791,469121,277640,274860,31004
2021-07-26 14:00:00+02:00,85469,28989,11728,43062,150520,65498,563941,301897,847388,98839
2021-07-26 15:00:00+02:00,39576,33967,13570,58512,112559,165207,745641,458901,458550,62175
2021-07-26 16:00:00+02:00,61719,57757,18114,88501,268331,127242,1167694,496785,620531,74873
2021-07-26 17:00:00+02:00,76030,58769,12211,41367,241029,107273,557547,457362,491280,48159
2021-07-27 09:00:00+02:00,30093,34517,6957,37315,120707,85252,701716,411318,203426,44285
2021-07-27 10:00:00+02:00,99490,88516,18555,103449,328733,332222,1669261,1270088,682680,62137
2021-07-27 11:00:00+02:00,82204,35393,11927,80841,164127,159896,844773,899329,351969,30540
2021-07-27 12:00:00+02:00,39115,31048,4649,45285,116786,93563,646507,654242,477396,33641
2021-07-27 13:00:00+02:00,37433,26971,8006,33799,89396,91095,988335,351973,537507,29125
2021-07-27 14:00:00+02:00,33986,25389,5697,41484,229282,120064,1008189,493080,375975,17296
2021-07-27 15:00:00+02:00,54689,47275,7241,58749,181326,93040,1400547,769831,372232,31573
2021-07-27 16:00:00+02:00,77868,64580,13263,90720,320977,203542,1275895,927683,447319,48102
2021-07-27 17:00:00+02:00,59024,48102,21549,68151,238774,132646,870878,963294,568249,48615
2021-07-28 09:00:00+02:00,29981,13848,4445,25231,232545,35973,294108,419099,205932,20816
2021-07-28 10:00:00+02:00,103204,53733,26848,65489,918370,114704,1994010,649159,493842,50799
2021-07-28 11:00:00+02:00,87510,27979,8183,65012,648935,48618,438598,807031,664571,49084
2021-07-28 12:00:00+02:00,65784,26556,19245,60007,585708,47820,349819,464154,280833,48942
2021-07-28 13:00:00+02:00,29488,24892,27540,24674,589099,45774,536478,366528,444886,94058
2021-07-28 14:00:00+02:00,53754,33780,23699,30276,446220,45087,341226,420304,598949,36955
2021-07-28 15:00:00+02:00,116930,32105,25704,55102,263545,94405,570716,941363,610597,55729
2021-07-28 16:00:00+02:00,131935,41736,43137,86760,402917,152978,1474494,940625,992343,432568
2021-07-28 17:00:00+02:00,77857,41255,35641,83427,451794,81170,768472,617104,678808,530670
2021-07-29 09:00:00+02:00,50920,22317,56277,47013,246726,67205,208723,414053,197719,289992
2021-07-29 10:00:00+02:00,76237,42070,55199,62737,284108,63454,713287,544776,398651,209547
2021-07-29 11:00:00+02:00,69728,44788,27218,100841,240433,69949,849006,652371,490644,135873
2021-07-29 12:00:00+02:00,85729,28599,36027,47843,375017,93463,1145401,543964,529608,88803
2021-07-29 13:00:00+02:00,65617,27587,38478,56314,271948,89140,942984,373953,499545,78330
2021-07-29 14:00:00+02:00,67461,23136,15405,57343,155394,62560,879829,374383,542904,89056
2021-07-29 15:00:00+02:00,147724,49023,32619,65183,215804,80582,1806597,1023082,609885,99061
2021-07-29 16:00:00+02:00,126122,59710,41868,58874,261410,88331,767370,1222602,845365,107690
2021-07-29 17:00:00+02:00,73685,30172,35572,46560,200206,76455,456323,856807,512738,82929
2021-07-30 09:00:00+02:00,101067,20863,16425,43559,249684,61761,402555,632055,212912,100141
2021-07-30 10:00:00+02:00,108398,51149,29124,109870,354748,113401,1211580,1806932,510505,130570
2021-07-30 11:00:00+02:00,67604,37139,24088,100225,383938,114349,648393,828272,536877,134311
2021-07-30 12:00:00+02:00,75222,31477,31709,98360,329602,171120,638204,772373,499078,96897
2021-07-30 13:00:00+02:00,67778,28000,24088,58126,227326,68190,479116,855176,775340,70219
2021-07-30 14:00:00+02:00,63462,16990,17247,34461,192667,53116,350844,598164,472308,58436
2021-07-30 15:00:00+02:00,80587,31423,21379,54313,275076,73493,559008,1085038,305703,96920
2021-07-30 16:00:00+02:00,91937,61537,52411,97732,421594,162159,883488,1258193,422084,174991
2021-07-30 17:00:00+02:00,64685,75592,19626,83568,286568,85292,557781,1506040,421137,87437
2021-08-02 09:00:00+02:00,95690,37578,14639,570563,253005,90208,509641,1882274,207281,33309
2021-08-02 10:00:00+02:00,67287,50865,23737,1271432,450019,215008,861933,1512129,527233,68504
2021-08-02 11:00:00+02:00,48649,34200,15275,1639544,270982,141157,671887,1009281,518807,43471
2021-08-02 12:00:00+02:00,52312,36297,13557,1293663,229316,106802,322602,1017393,304944,107317
2021-08-02 13:00:00+02:00,38151,34440,11868,758407,251185,112699,345600,1024191,254841,62986
2021-08-02 14:00:00+02:00,48097,36032,13072,469661,181165,91388,764845,878409,259761,31001
2021-08-02 15:00:00+02:00,58444,47055,18637,458463,193733,146780,922802,681158,394129,69448
