1COV.DE_Volume,ADS.DE_Volume,AIR.DE_Volume,ALV.DE_Volume,BAS.DE_Volume,BMW.DE_Volume,CBK.DE_Volume,DTE.DE_Volume,EOAN.DE_Volume,HEI.DE_Volume
62,173,108,1334,191,615,6299,7495,6000,618
238,700,537,2473,2604,1133,22174,3540,6191,120
690,104,95,108,1663,988,864,2584,203,115
67,36,300,422,3107,5524,999,3254,4732,96
110,236,533,50,1432,4875,20124,5971,7423,137
685,108,400,1064,316,1341,590,7223,52745,258
232,9,2789,954,1124,1229,1497,8720,29544,572
290,538,1041,1390,510,442,175,1275,14604,428
130,768,605,1310,1125,2652,6500,12666,6042,189
95,53,885,30,3964,610,3628,3214,1069,65
1350,1,990,671,3260,3773,3693,4104,2028,351
110,99,1399,450,25539,4848,6282,9054,2288,136
119,194,941,623,258,613,4613,2014,1607,121
250,53,329,2305,2063,569,603,4825,18329,113
234,199,184,88,3374,715,2370,5192,400,36
1000,127,563,335,2508,4287,4437,860,821,7
618,806,847,76,510,261,29616,788,968,405
427,52,320,4,4559,917,1607,3671,170,267
223,648,75,77,3117,821,120,1109,996,142
107,324,574,1595,603,28104,971,68221,2,601
435,166,100,9,476,8618,2170,80,1241,243
156,432,102,50,219,8903,1475,3870,1536,372
495,199,100,1462,4389,3310,5104,21273,10500,12
179,157,76,764,3057,489,123,99,1024,210
129,1470,59,111,490,1090,7383,965,20164,267
462,28,665,10,622,134,2386,5869,2947,337
166,70,470,115,269,920,5183,3239,652,1432
1,168,58,496,530,103,7465,6837,7471,206
26,36,15,26,28,383,2171,10308,2597,49
1297,731,175,3,1566,2500,11080,5599,3550,400
147,327,468,127,67,1451,629,5315,2430,144
103,220,1086,318,1016,1183,14,1405,1506,1117
110,422,169,105,625,1353,5493,5723,1721,186
1503,137,193,4825,3322,437,592,4532,3164,116
110,44,1692,6270,983,6086,3218,5662,6308,117
312,323,1670,3356,366,454,12509,2608,1849,488
101,139,129,399,101,938,5000,1425,13265,717
20,1379,100,55,134,1603,5036,13408,1555,422
352,189,516,3,225,703,3695,64878,16480,37
122,116,312,426,1100,201,464,2625,1930,113
521,116,2481,26,176,654,3948,21679,43695,19
429,290,1196,30,2409,2841,13060,1536,71292,102
299,247,1742,153,310,1348,3173,6552,6389,290
264,5222,974,693,782,528,6889,410,1,132
196,1288,956,417,251,105,11575,10286,710,2497
597,1561,575,398,2284,2534,10029,1521,341,259
375,1651,1917,1638,500,318,505,1500,2838,181
364,2173,35,113,67,1513,4461,1589,309,215
335,414,1181,1129,806,2592,1051,959,1975,526
19,160,84,45,528,2024,2725,436,14682,191
2103,612,750,239,46,1550,8988,8627,450,167
112,161,515,12,2882,3266,975,1000,19776,80
391,111,891,4,201,3282,1281,1642,21034,70
2480,3,118,978,1301,633,5759,352,20036,133
2111,165,524,270,1945,521,1180,8622,1882,328
85,201,4175,107,74,361,520,4991,0,68
468,53,83,1318,12,2083,609,26087,2333749,96
342,338,1115,210,120,919,510,8244,5490,130
139,2236,1611,1539,96,2334,5638,7158,5483,78
154,307,474,1314,25,758,9973,1645,945,196
185,83,228,228,1867,531,683,2108,12006,44
159,353,157,1281,499,2879,3707,350,12504,95
285,114,230,163,56,621,789,582,4692,268
13,1391,933,25,25,1437,1090,407,8997,53
1163,35,8,225,50,967,493,3662,1764,150
769,217,2507,1285,289,451,1534,4363,2722,100
1588,667,154,366,439,1259,478,5938,2676,150
1290,32,71,670,200,2365,1784,2511,5315,305
1372,74,522,765,462,851,44,1503,6059,396
7,7,2004,25,86,608,178,3999,26253,393
2302,468,322,34,180,186,316,2546,2807,194
5086,136,423,223,243,206,1260,1234,24273,816
145,698,246,590,2010,469,785,411,154,867
2134,12,1331,246,164,118,4,29,11793,137
136,156,371,411,488,1603,125,3508,8,241
1,143,285,30,5121,85,6,3272,4038,103
411,134,121,371,3727,2145,9364,6392,3982,360
143,48,71,250,337,185,4679,6530,8802,1488
370,2732,800,2082,636,2256,3099,3543,11,17
51,430,568,239,13439,396,8293,268,19741,58
372,94,282,615,301,2156,14,9096,1726,51
298,128,120,2157,358,756,137,720,3,218
679,20,3,4889,116,1318,4773,858,3557,30
1080,48,128,451,688,1155,2053,1015,3163,121
598,2399,183,2205,2163,817,2829,1522,3325,116
14612,255,226,760,936,1818,4019,3934,221,1336
241,1,150,51,4718,827,2548,656,2948,149
77,748,110,202,625,1749,34,776,2186,93
1581,89,188,90,3600,5879,3392,9872,1707,284
1836,244,1211,127,1419,1766,463,6915,4344,375
434,7,288,869,224,487,57555,21535,1215,37
2381,22,2644,2357,306,1206,37834,686,1866,269
731,368,84,403,586,1165,3951,14059,7186,1019
400,100,1554,156,27,502,1837,2744,3402,1038
752,161,847,710,332,4022,3415,1678,4317,16
1498,77,84,144,1250,568,1799,4321,13468,59
14,325,1428,339,864,706,168,12159,142,15
793,98,379,229,271,2197,408,4359,329,573
543,129,1398,118,95,325,8228,111,11112,313
404,529,72,192,107,283,6214,2351,6558,1225
356,6,200,313,216,175,6,1045,41940,1150
40,151,226,1118,842,149,1118,1466,7309,402
46,6,19,3317,1450,228,7620,410,13170,191
1027,263,3,1294,3250,499,519,5746,5748,711
245,95,86,968,1717,5835,11310,195,89666,516
2512,1797,240,844,784,7735,2863,100,11113,144
1734,766,188,569,99,179,1100,1436,8664,56
5122,115,715,23,154,1001,1623,2446,34879,30
1484,256,757,233,1704,610,10312,12456,10737,175
515,62,228,1396,951,1003,3472,878,42621,64
114,64,1792,1500,1503,224,865,5921,15667,79
1865,347,663,202,22,60,1811,4273,10796,15
2769,261,2233,721,216,368,551,1656,1207,64
509,263,244,150,827,383,3353,250,24547,1629
89,9,189,436,33,30,4313,3118,21646,138
219,30,138,78,730,797,215,37485,16331,58
108,811,401,695,112,593,1785,1803,23957,788
361,173,43,11,190,218,1618,12860,6665,512
189,1275,23,691,74,244,16942,5361,7963,118
40,299,139,157,309,50,458,2973,323,774
664,196,246,2826,638,714,3300,74186,7505,284
658,300,63,1332,1134,276,1904,3054,847,1159
550,5,194,972,49387,279,6850,52780,1000,158
254,196,119,65,3075,1003,12757,4409,12534,368
2216,425,689,116,927,100,1408,2721,3982,40
1171,114,689,286,668,132,663,4350,9116,105
494,83,1471,1165,560,69,800,1719,10512,208
329,90,43,800,2405,3550,5000,13647,5505,77
545,19,511,2001,20,942,1,1361,500,873
46,36,210,422,804,63,28,6450,2166,302
413,1417,111,60,50,830,15575,3599,3375,336
2154,24,1346,56,234,2289,9073,3444,4839,181
237,208,144,27,3666,2175,11,18456,4856,714
185,122,50,642,2,143,3329,867,11192,50
279,92,571,217,4370,247,1321,880,6147,2162
952,161,1422,667,357,1156,361,0,4135,1285
426,307,312,583,25,10122,668,2806942,3056,4744
390,119,489,122,1140,559,38241,1212,1406,1227
732,20,81,163,100,1986,9318,3968,5000,1505
29,172,649,616,602,2805,3004,648,6855,77
818,347,1259,13,546,1531,1668,470,4926,416
12,52,43,549,35112,4410,360,4874,4884,87
166,453,1033,379,234,518,9090,49107,8997,303
374,797,235,420,131,503,16822,1288,2649,396
2233,777,86,860,1009,467,5185,7354,2934,205
277,18,190,39,1366,6188,11104,3725,50,317
409,0,101,56,692,516,24930,3441,3036,721
101,108828,55,548,285,116,697,2477,44356,120
520,382,466,237,835,758,10985,2007,4558,790
463,347,423,118,237,520,5288,884,2279,232
112,405,61,31,193,1529,3498,304,40749,178
377,1,563,200,345,1625,5009,8660,4307,729
192,59,0,20,378,837,31937,25609,1832,211
1,441,749,100,159,1312,15116,6154,1818,44
1727,405,1398,424,760,119,1438,1887,2836,196
409,271,2270,1970,764,516,4002,547,25683,319
473,255,844,351,320,6931,12339,2708,5514,65
9,243,1418,10,810,792,5134,12453,4317,6
2007,64,1642,36,202,192,502,7540,1392,487
542,206,710,48,362,3457,537,2950,5601,304
216,184,742,1121,532,576,16190,2552,7828,792
154,1793,1047,613,4030,6299,4734,501,26151,877
1240,100,1382,46,727,365,1,3327,63816,104
252,296,322,2362,50,375,21420,4345,4026,249
19,10,150,4476,50,203,193,2284,7976,80
1194,286,350,1,352,87,1359,1104,82440,55
396,8,1389,182,50,2441,3554,1965,7447,582
250,64,117,1866,357,1035,2046,2654,37914,400
144,40,412,2262,4723,1620,9295,6000,6169,32
103,98,537,704,4979,231,10800,4051,25136,156
89,29,20,1427,2073,84,3126,15773,9968,136
338,204,291,1624,828,641,4119,5173,23140,105
285,171,286,1509,159,2627,1647,5474,24668,46
702,238,1389,2109,2759,2473,1749,913,1188,88
123,272,79,493,414,551,865,20761,13290,108
523,27,279,12,380,718,8593,9480,7178,35
1009,264,298,401,2527,470,493,4949,7075,44
1225,132,234,173,605,463,1128,794,6758,2
371,271,500,98,3142,399,222,11649,2901,892
578,164,129,424,959,341,8397,100,7986,66
148,61,829,10,1441,749,21,6799,42280,545
358,409,265,14,234,2502,2060,180,13940,80
218,308,30,1324,1638,268,5865,215,13122,405
582,90,139,907,751,496,2824,17855,4695,78
97,14,510,486,444,587,688,6718,1000,123
53,96,540,17,732,410,5495,921,3053,76
1481,18,495,150,1849,130,721,350,6786,178
625,5,11,246,7755,542,1163,68,200,143
353,3,159,221,766,40,35753,2198,4986,1220
300,780,33,209,2116,77,32490,5253,1563,974
533,805,87,1248,735,456,15950,18716,9960,74
417,60,31,272,485,854,50842,771,5167,449
410,94,133,676,82,1363,27887,307,12065,657
626,87,463,91,2208,1630,24267,510,5180,47
126,27,866,3106,400,1391,4573,6498,11078,469
1352,731,30,50,96,1315,13928,4986,11931,548
1509,79,157,1,3204,539,71493,1422,13440,335
668,94,10,15,4123,127,24939,4709,2895,287
90,46,1019,190,4973,1524,11334,5507,641,38
854,135,21,1213,123,3901,8512,10771,3456,202
768,396,282,1074,298,630,9556,2029,10692,220
425,105,39,3370,376,123,3719,16943,1262,94
48,55,83,1826,28,1383,55369,13067,4480,1
385,292,733,1288,1143,1530,13536,5679,5554,131
627,1297,158,165,494,2213,6194,2071,4521,221
767,214,100,1797,1373,831,10302,17826,2320,42
341,648,159,117,248,677,6211,3158,100,749
305,167,247,88,414,205,2899,993,1711,675
1767,447,543,224,311,447,27719,134,3919,302
1007,141,685,897,25,176,19643,486,3100,598
999,632,175,99,478,1055,3820,1458,5954,226
1136,40,327,60,606,698,14597,11534,11126,78
1794,51,280,364,92,107,30110,3947,4427,55
1347,110,50,996,508,362,4361,84,3177,35
828,366,363,345,306,20,1693,1319,7194,44
749,167,0,1,91,1078,7016,8399,10906,100
1598,17,34364,1471,737,62,2712,3666,761,239
0,827,303,565,479,77,1286,7159,9813,1809
328,412,200,1511,336,337,4532,7541,4649,772
1366,64,248,3146,1,63,4399,22250,1514,461
561,67,75,191,999,283,13771,14603,14618,285
1664,44,1913,2763,128,350,1631,49602,14477,684
456,4018,275,429,118,113,4273,16489,8768,160
466,40,264,521,723,1072,784,9715,11353,44
1291,296,405,325,336,497,43293,4342,10543,118
397,1,418,8,131,240,15554,1039,7685,261
125,1512,83,232,615,740,1217,34442,2262,110
898,661,53,6345,93,665,12976,2637,21100,124
3613,363,84,2451,368,111,3840,36988,90,515
1764,678,236,552,117,339,11130,6136,3427,729
1687,98,17,198,440,189,19230,8533,12206,361
232,582,190,208,16,150,9717,3445,0,58
130,1223,86,149,3039,569,6554,12116,4010048,10
3716,707,225,534,14,15,21854,6925,12736,177
168,137,1337,1906,573,128,7623,8952,12677,53
1221,378,1858,1469,3266,83,2662,5411,19495,322
1342,403,1834,811,1900,215,2310,3767,2845,178
3655,25,78,691,351,119,2097,3937,668,84
1158,512,44,1900,3822,837,12573,3342,8468,186
1020,99,26,1576,169,222,7835,3905,17622,86
592,232,90,1118,195,482,5849,2162,500,65
46,692,103,3925,993,48,45824,4932,62,57
197,148,2,2355,4630,105,16948,100,40013,368
997,34,350,510,140,455,9998,9439,4482,144
896,252,120,2625,222,161,1887,4674,4098,57
3471,4,301,1137,222,201,144,2872,10485,415
33,163,120,3223,158,354,5802,798,7488,1302
3545,10,44,1042,86,10,3291,2069,4122,364
167,1438,151,1387,1733,412,4130,2365,3158,743
334,374,1209,1756,10814,102,13579,4262,8675,318
11157,525,143,1500,4865,248,14274,17094,0,371
470,483,48,1867,1457,678,9322,10101,23268,2644
18,66,392,721,1051,3010,5878,4793,13007,653
443,587,197,197,3596,4239,3218,11723,30534,797
1477,244,126,219,1465,483,6927,8022,8038,902
467,253,319,140,1665,2069,18658,20826,3966,255
63,64,307,682,1057,318,2176,28915,12081,100
85,143,41,950,1334,152,17156,6547,2961,210
255,1016,92,1166,351,18,9456,1427,2208,791
118,375,76,5817,1427,432,929,1626,2152,516
74,395,109,1770,2622,213,1134,4954,21266,4639
1168,600,263,5351,174,59,14547,2665,21279,1208
4375,82,7,2113,2678,1095,12803,5477,3716,1001
1881,632,38,46,298,1274,6014,2657,6466,8181
1776,168,44,472,360,102,4983,5918,5211,2405
1119,192,663,331,4096,242,1525,5590,556,2180
59,455,435,209,253,4662,22319,3797,3984,295
107,172,254,255,389,2415,6504,17057,3284,556
101,108,573,263,430,958,15663,1715,17227,1286
656,633,467,7836,2306,1547,325,2123,150,416
379,240,23,2174,881,420,16141,7417,12773,308
437,150,21,3158,518,105,3864,11064,1595,610
296,2601,28,1256,631,4707,8134,2131,6828,339
3065,232,168,2904,284,998,16365,757,776,44
1021,696,96,1180,2080,3640,372,43864,7655,95
152,240,360,1534,316,998,32334,9006,11918,207
354,230,82,2091,686,1493,7135,574,1530,216
348,862,83,79,913,605,7039,2145,6145,79
78,611,81,827,9424,488,20835,2766,3177,361
614,1089,10,574,590,1793,1686,9771,17215,115
90,1058,7,5384,1702,4026,7548,8088,7618,290
446,2667,124,4904,1421,575,7255,300,8,38
131,1093,284,1068,3548,4087,7740,1460,1,247
462,214,81,1017,476,300,2459,3812,7858,169
673,45,85,502,1230,517,2305,652,14674,171
18,207,12,1456,286,663,10401,5310,1113,97
254,120,1222,2052,2662,1504,3672,23382,1440,170
182,1948,1306,718,15,2512,964,6390,8431,199
1855,582,1419,738,8330,303,960,6439,1708,318
605,49,300,700,1388,1288,6268,3064,8648,36
508,457,13,125,686,522,18103,5530,10926,1352
625,597,23607,201,247,447,3143,18045,21545,189
106,266,246,669,2169,727,9368,1832,2256,543
369,4,434,1063,4415,835,5741,1395,1050,670
51,51,100,1362,219,2308,7154,4786,8,116
239,548,22,652,260,525,9079,2600,476,220
141,68,3086,105,846,540,7123,7083,1449,149
1502,314,2518,110,2217,490,10332,5610,4603,830
650,126,140,97,97,1713,3247,29428,21059,239
190,667,753,304,318,1489,689,6585,3919,288
207,201,161,1834,1166,216,10265,16311,1255,46
675,255,350,4301,775,805,12257,4805,14041,178
493,94,530,2463,702,4668,2066,5301,1574,120
337,92,109,5010,221,1180,8419,2130,7911,211
28,349,161,3296,454,3700,2460,6160,2122,340
1401,123,155,1849,801,1458,4265,13175,766,237
683,947,60,1484,12651,3997,1855,1656,1734,88
570,1852,267,1654,2013,4351,1436,8614,250,59
104,706,298,301,1366,1045,10009,3070,1002,238
234,415,52,2930,484,98,669,4314,1642,363
1511,424,95,389,220,523,4393,2500,155,33
1859,346,170,544,7623,2865,3439,3136,8032,311
1013,194,95,1127,759,4977,5649,5740,7910,3
732,339,1496,1176,1289,1471,2737,3147,3655,145
299,613,289,304,478,10200,4014,20002,2515,127
320,49,316,213,1029,2332,7437,13760,510,61
548,87,392,2824,5075,1726,21575,14983,3965,412
871,536,37,647,135,486,5442,507,1563,201
916,2325,43,8270,379,632,139,13050,5000,194
19,176,1739,1761,787,3798,2118,2986,4733,697
621,654,325,2181,5910,476,2932,5159,1592,257
779,789,38,802,1747,509,3487,4624,6727,94
328,687,1254,3360,4480,1091,1274,293,9218,566
1,876,372,613,1298,508,21491,16181,8568,145
644,441,307,2504,2864,3626,2789,3491,25375,214
202,302,69,430,4222,734,10277,14010,1818,230
18,168,447,849,785,7488,173,2486,1640,35
696,297,166,561,14647,4392,2617,26948,1005,168
389,87,616,931,896,7965,9838,16825,120,259
432,362,100,4617,201,5207,8176,7235,5192,115
3260,3,252,742,800,805,17906,1443,319,103
259,296,1020,785,542,1429,4609,1149,3679,166
727,1399,43,729,2033,1196,6948,980,1433,119
88,221,148,4861,1804,675,2806,2580,2038,163
161,243,315,7841,721,343,5645,6259,1628,1502
312,354,344,657,640,441,2644,5773,20,1133
115,202,331,5198,1591,1094,17475,4368,4382,97
299,161,515,337,35155,1558,5845,5105,17817,6551
3616,295,1274,2667,4464,1035,7830,5169,10,125
630,256,507,404,1902,479,12683,18818,1250,586
1410,599,167,976,917,883,2610,4863,2157,262
2895,846,43,36,1028,2240,14504,4135,7893,586
626,95,43,275,428,1152,1690,0,230,523
262,209,34,1975,3134,3283,57,4298553,606,234
268,133,683,669,3004,1943,17449,2088,521,257
423,93,608,1390,1284,783,9450,15923,46307,623
436,309,645,1875,1319,1322,1649,8121,5759,221
1661,106,219,2724,9444,8648,9455,8674,118,458
71,436,15,1893,3571,1883,3551,9838,2061,547
2298,283,126,206,543,4919,4864,1172,5409,247
467,801,318,509,1274,5315,3157,2431,47,197
310,238,324,198,1943,3372,10899,6454,3248,619
1136,304,178,2448,282,1086,4362,4611,1541,2706
191,1372,175,2515,851,371,2832,2897,3797,228
2000,720,35,2814,1070,1437,15295,1392,590,293
255,828,58,141,895,1708,15389,8692,222,48
692,1006,650,580,96,1492,17736,4353,8565,873
14240,251,213,155,801,1515,18569,3977,37907,410
738,268,85,1118,572,897,5694,4860,2291,1454
404,2090,84,651,352,1096,2351,9586,1531,247
749,191,233,329,1599,976,3201,12305,30,1017
1488,392,389,834,171,2343,8384,19632,7836,0
816,400,200,427,2405,812,3729,4670,8108,728
513,437,275,3195,1159,813,5308,9749,615,1608
307,169,200,1681,2673,975,5231,7750,12258,104
678,1612,177,1360,1642,1919,3473,12426,5962,437
537,552,49,260,2648,348,5426,0,6000,2833
440,299,362,328,413,2515,16125,12653,4000,1054
237,314,75,30,1295,1439,6770,16408,219,3385
345,230,200,1265,1618,1155,6347,9598,5356,147
418,374,1078,290,648,1172,17497,25691,8095,181
274,224,117,236,2616,1155,13690,11532,2651,566
59,1135,386,511,2946,431,31345,12606,5288,2506
498,722,63,740,45,973,4288,7877,1904,224
5,2494,484,2906,423,237,5127,6848,20,631
3,132,37,1115,530,3440,5689,1604,445,1500
399,193,96,1639,851,2814,35279,13307,600,404
2,595,1378,2255,807,2416,0,10579,1369,1031
187,344,25,2829,985,877,34741,12866,1450,2283
319,529,149,1045,553,1293,24646,23525,616,143
552,0,100,315,514,996,35389,7726,4841,702
176,898,613,666,2931,1130,18143,5833,946,514
471,1613,1289,377,3698,566,15132,11552,8500,236
224,415,905,548,7850,1411,12756,25463,1700,393
63,221,23,683,530,2907,8894,9336,2245,351
595,600,248,3671,851,16,27862,16981,3968,848
906,1430,20,316,1983,1449,6787,38466,1470,56
220,532,49,343,1137,2420,5181,25243,9710,75
4,119,42,3951,1178,410,22810,2507,22778,445
1142,496,94,507,4791,2587,1707,8137,3083,728
449,288,1261,2683,893,1126,1454,15619,14566,519
559,1589,594,544,1209,1195,33032,23181,1000,583
2,519,77,790,1587,7595,10047,5653,4,203
919,16,700,1212,559,3728,8606,19601,6385,302
414,602,708,2078,408,1449,3928,6485,2842,511
534,26,300,544,4167,2557,9854,3883,6000,5558
288,35,500,2885,1902,2529,7892,6843,1868,185
362,883,211,379,668,534,11431,23471,13184,426
8591,365,744,1519,1852,3251,5643,15982,898,80
1049,382,100,3138,2466,1831,1683,7485,31588,13579
262,61,459,624,1313,858,2165,5738,1115,363
302,112,336,2506,5979,892,3176,11081,8747,1077
551,570,225,1540,939,2843,36513,13199,520,3854
485,483,812,209,543,2030,1746,8474,5844,1691
102,225,73,317,3522,9730,1069,7945,300,360
136,26,0,715,5681,1257,1726,8777,2498,2853
1251,176,124935,1065,2174,2425,6927,3557,1278,271
1093,668,1522,27,2375,409,7821,13988,5493,270
86,105,550,1063,2311,1649,12547,6788,878,751
272,134,695,1801,989,452,12669,2580,7642,5806
773,298,1197,3315,2732,802,11847,1510,715,2195
1398,72,2320,1339,2614,592,3923,1187,26,3123
69,691,200,1036,2556,1117,17152,644,12455,1621
683,595,21,1427,490,1836,6332,855,5036,381
450,195,1456,3849,4590,701,1795,5636,9686,503
1635,539,287,4455,3343,923,1449,4902,8459,311
249,587,312,2055,2177,687,421,12612,5521,344
911,645,444,2738,1858,375,9573,11722,100,31
790,360,218,928,1362,1497,7859,13147,20,4036
3414,146,31,2924,2176,6782,1270,5520,2789,9
189,200,509,0,2728,2230,975,1733,990,146
260,121,938,4619,2854,1007,1023,469,379,120
141,263,192,6363,3904,3648,22075,1822,14646,521
1999,555,220,6154,1036,463,29148,2679,641,1447
1537,377,332,13974,2538,6946,2110,3064,100,297
1468,21,206,8788,0,578,8988,3116,19049,22
113,78,360,8834,10539,4263,5190,10689,4583,137
417,443,1271,3867,3465,11629,2065,17187,150799,195
678,123,139,6054,8797,10692,2145,12837,23809,175
125,80,201,4908,4292,1484,1844,12395,1208,48
2094,69,7,2132,919,2323,6516,114382,16408,8606
1630,69,116,4097,1439,3749,24011,24264,5070,224
1874,59,444,14962,3780,2161,1446,13488,15270,838
306,184,280,4511,5998,3616,1300,17435,2168,750
1688,72,293,8903,4145,4073,1272,3024,6094,1
9,53,13,5465,321,2664,7874,18727,459,34
397,658,625,5341,10408,1099,8074,62837,389,749
597,189,1300,9443,9187,4625,6382,3849,2677,250
4202,74,109,4509,859,8997,817,500,4000,1029
1276,209,681,7306,320,2330,1430,3180,3242,183
80,682,726,4621,2709,4076,6518,3523,5946,147
545,215,842,1432,1440,7246,7181,50546,3368,237
340,231,199,4595,716,3403,5792,6594,1595,153
38,440,1276,3885,789,3753,2846,2153,14653,11473
1,68,92,3241,1061,5643,528,5321,1426,2665
689,319,0,9626,800,6097,3600,1141,1929,1014
28,22,146955,5236,3234,0,11347,1214,2116,512
853,358,533,3211,438,6132,9532,448,511,1017
336,262,607,4189,1078,24225,1377,250,3646,2430
4,106,637,4883,684,12717,2607,8970,618,775
76,714,792,5642,586,14714,4363,2737,3015,587
9,45,1940,4193,2048,30167,812,20,145,544
155,61,1623,1146,2396,19801,2866,824,11563,1851
1854,411,36,3098,710,13593,500,26588,20058,153
722,222,1217,3351,932,21727,7,4788,1013,234
600,61,629,2649,2625,19297,10452,2232,25768,1135
302,491,878,1757,2934,8543,1008,21160,26994,324
912,340,350,1388,2493,14691,2995,4458,27621,485
87,66,334,1484,2453,40607,19556,15066,4442,260
1,715,148,1796,52,9232,2696,10682,3454,292
1237,220,3015,2728,1539,2707,10902,1437,30661,108
270,19,563,2404,492,5496,10147,805,798,1206
141,619,334,3750,931,2839,2600,8588,7434,392
1086,68,212,1697,3,5511,3011,2710,6423,559
545,15,767,1768,3212,3135,640,2064,10340,242
0,94,125,1001,2022,7065,1728,312,14360,506
213821,12,7,772,3010,3190,0,2687,16000,683
3,165,174,3766,1159,2983,787868,1546,2397,546
461,705,372,898,91,5051,6449,472,1023,630
316,7,2245,1120,2458,3374,9149,2934,11576,245
645,170,122,413,22177,3590,27433,12053,1125,303
2159,35,61,640,1746,3918,10892,10991,14872,1300
10,595,557,324,1803,2384,712,6198,7452,283
1860,358,384,522,1317,6483,3841,2287,330,181
